BRITAIN HEALTH PANDEMIC CORANAVIRUS COVID-19,"Covid-19 contact-	tracing app will be launched across England and WalesA track and trace Q code is displayed in a cafe in London, Britain, 11 September 2020.	 The government has announced that a new Covid-19 contact-	tracing app will be launched across England and Wales on 24 September.	 The app will let people scan barcode-	like QR codes to register visits to hospitality venues."
PAKISTAN PROTEST SHIITES,"Protest against killing of eleven coal minersMembers of Shiite Hazara community gather around coffins of victims as they refuse to bury them for the last five consecutive days, during a protest, on the outskirts of Quetta, Balochistan province, Pakistan, 08 January 2021.	 At least 11 coal miners were killed in the Mach area of Balochistan on 03 January, after armed militants kidnapped them and took them to a nearby area before opening fire at close range."
epaselect FRANCE CYCLING TOUR DE FRANCE 2020,"Tour de France 2020 -	 13th stageepaselect epa08661237 Riders in action during the 13th stage of the 107th edition of the Tour de France cycling race over 191.5 km from Chatel-	Guyon to Le Puy Mary Cantal, France, 11 September 2020."
RUSSIA POLITICS FOREIGN MINISTRY,"Russia's Foreign Ministry spokeswoman Maria Zakharova attends a briefing in MoscowA handout photo made available by Russian Foreign Affairs Ministry shows Russia's Foreign Ministry spokeswoman Maria Zakharova hold a briefing on current foreign policy issues in Moscow, Russia, 11 September 2020."
epaselect USA CALIFORNIA FIRE,"Bear Fire in Californiaepaselect epa08660537 A burnt and vehicle sits on the roadside after the Bear Fire, part of the North Lightning Complex Fires, past through, in Feather Falls, California, USA, 10 September 2020.	 According to reports, more than 100 wildfires are burning across 12 western US states."
INDONESIA PANDEMIC CORONAVIRUS COVID19,"Economic daily life amid the coronavirus pandemic in MedanA vendor wearing a face mask waits for customers at a market in Medan, North Sumatra, Indonesia, 11 September 2020.	 Indonesia has recorded over 200,000 cases of COVID-19 and over 8,500 deaths, which is the highest amount in Southeast Asia."
PHILIPPINES CHINA DEFENSE DIPLOMACY,"Chinese Defense Minister Wei Fenghe visits the PhilippinesPhilippine Secretary of National Defense Delfin Lorenzana  and Chinese Defense Minister Wei Fenghe  gesture during a meeting at Camp Emilio Aguinaldo military headquarters in Quezon City, Metro Manila, Philippines, 11 September 2020.	 The two officials held talks to boost defense and military cooperation between the Philippines and China."
SPAIN FASHION WEEK MADRID,"Dolores Cortes -	 Runway -	 Mercedes-	Benz Fashion Week Madrid S/S 2021A model presents a creation by Spanish designer Dolores Cortes of the Spring/Summer 2021 season during the Mercedes-	Benz Fashion Week Madrid, in Madrid, Spain, 11 September 2020.	 The MBFWMadrid runs from 10 to 13 September."
IRAN DEFENCE MILITARY EXCERCISE,"Military excercises in Gulf and Oman SeaA handout photo made available by Iranian Army official website shows Iranian missile 'Ghader' fired during the second day of military exercise in Persian Gulf, near strategic strait of Hormuz, southern Iran, 11 September 2020.	 Iran will hold a three-	day military exercise in Gulf and Oman sea."
epaselect SPAIN FASHION WEEK MADRID,"Marcos Luengo -	 Runway -	 Mercedes-	Benz Fashion Week Madrid S/S 2021epaselect epa08661026 A model presents a creation by Spanish designer Marcos Luengo of the Spring/Summer 2021 season during the Mercedes-	Benz Fashion Week Madrid, in Madrid, Spain, 11 September 2020.	 The MBFWMadrid runs from 10 to 13 September."
