Hotel Confrontation,"This booking photo provided by Ventura County Sheriff's Office in California shows Miya Ponsetto.	   Ponsetto, who falsely accused a Black teenager of stealing her phone and then tackled him at a New York City hotel on Dec.	 26 , 2020 was arrested Thursday, Jan.	 7, 2021 in her home state of California.	 She was jailed in Ventura County, a spokesperson for the sheriff's office there said.	 It wasn't immediately clear what charges she might face.	  AP PROVIDES ACCESS TO THIS PUBLICLY DISTRIBUTED HANDOUT PHOTO PROVIDED BY VENTURA COUNTY SHERIFF'S OFFICE ; MANDATORY CREDIT."
Iran,"In this photo released Friday, Jan.	 8, 2021, by Sepahnews, the website of the Iranian Revolutionary Guard, missiles on mobile truck launchers are displayed during an inauguration of a new military base in an undisclosed location in Persian Gulf in Iran.	  AP PROVIDES ACCESS TO THIS PUBLICLY DISTRIBUTED HANDOUT PHOTO PROVIDED BY THE IRANIAN REVOLUTIONARY GUARDS; MANDATORY CREDIT."
FIFA Saudi Arabia,"FILE -	 In this Tuesday March 3, 2020 file photo, FIFA President Gianni Infantino addresses a meeting of European soccer leaders at the congress of the UEFA governing body in Amsterdam, Netherlands.	 Human rights activists are denouncing FIFA President Gianni Infantino's starring turn in a promotional video for the Saudi Arabian government in which he claims the kingdom has made important changes.	 The slick 3½-	minute PR campaign was posted on Twitter by the Saudi ministry of sport on Thursday Jan.	 7, 2021, featuring Infantino participating in a ceremonial sword dance and sweeping shots of the palaces of Diriyah."
미 하원 본회의장 출입문 막고 총 겨누는 경찰," 미국 수도 워싱턴DC 국회의사당의 하원 본회의장에서 6일 경찰이 시위대의 난입을 막기 위해 출입문에 집기 등으로 바리케이드를 치고 총을 겨누고 있다.	 상ㆍ하원은 이날 합동회의를 개최해 조 바이든 대통령 당선인의 승리를 인증할 예정이었으나 도널드 트럼프 대통령을 지지하는 시위대의 의사당 난입으로 회의가 전격 중단됐다.	     <저작권자 연합뉴스, 무단 전재-"
Israel Netanyahu,"Benjamin NetanyahuIsraeli Prime Minister Benjamin Netanyahu delivers a statement following his meeting with US Secretary of Treasury Steven Mnuchin, in Jerusalem, Thursday, Jan.	 7, 2021.	  Israel has postponed the next hearing in Netanyahu’s corruption trial because of a tightened coronavirus lockdown."
Virus Outbreak Cyprus,"A woman wearing a face mask sits at a bus stop in central capital Nicosia, Cyprus, Friday, Jan.	 8, 2021.	 Cyprus is returning to lockdown mode for the remainder of the month with daytime restrictions on movement and a shuttering of schools after the country's health minister conceded that a raft of tough measures already in place including a night-	time curfew weren't enough to curtail the spread of the coronavirus."
Italy Sinkhole,"A view of the large sinkhole that opened overnight in the parking of Ospedale del Mare hospital in Naples, Italy, Friday, Jan.	 8, 2021.	 A giant sinkhole opened Friday in the parking lot of a Naples hospital, forcing the temporary closure of a nearby residence for recovering coronavirus patients because the electricity was cut."
Britain Barbara Windsor,"The funeral cortege of Barbara Windsor arrives at Golders Green Crematorium, London, Friday Jan.	 8, 2021, ahead of a private ceremony.	 Barbara Windsor had a seven-	decade career ranging from cheeky film comedies to the soap opera “EastEnders”."
Virus Outbreak Germany,"Coffins containing the deceased stand in the crematorium's worship room before cremation in Meissen, Germany, Friday, Jan.8, 2021.	 Most of them have died of or with the coronavirus."
Virus Outbreak Japan,"Junior high students read their manga comic books while waiting at a bus stop on their way home in Tokyo on Friday, Jan.	 8, 2021.	 Japan declared a state of emergency in Tokyo and three nearby prefectures Thursday, as coronavirus cases continued to surge in the nation.	 The declaration asks restaurants and bars close by 8 p.	m.	 while drinks won't be served after 7 p.	m."
Paraguay Daily Life,"Boats sit idle as a fisherman, standing bottom center, prepares to go out to the Bay of Asuncion, Paraguay, early Friday, Jan.	 8, 2021."
Hate Crimes Arkansas,"Arkansas Gov.	 Asa Hutchinson speaks in his office at the state Capitol in Little Rock, Ark.	 on Monday, Jan.	 4, 2021.	 Hutchinson is advocating for a hate crimes bill in the upcoming legislative session, but the measure faces some obstacles."
Libya Interview,"Libya’s UN-	supported government’s interior minister Fathi Bashagha is interviewed on Wednesday, Jan.	 6, 2021 in Tripoli Libya.	  Bashagha says he hopes that bringing stability to his war-	torn country will become a top priority for the Biden administration.	 Bashagha also told The Associated Press he would be ready to take on the role of prime minister in a yet-	to-	be-	formed unity government."
Virus Outbreak New York,"Doctors inject sisters Claudia Scott-	Mighty, left, Althea Scott-	Bonaparte, who are patient care directors, and Christine Scott, an ICU nurse, with their second shot of the Pfizer vaccine at NewYork-	Presbyterian Lawrence Hospital on Friday, Jan.	 8, 2021, in Bronxville, N.	Y.	 The second round of the vaccine increases its efficacy to 95%, according to Pfizer.	 ."
미 하원에서 시위대 난입 막기 위해 총 겨누는 경찰," 미국 수도 워싱턴DC 국회의사당의 하원 본회의장에서 6일 경찰이 시위대의 난입을 막기 위해 집기 등으로 바리케이드를 친 문 옆에서 총을 겨누고 있다.	 상ㆍ하원은 이날 합동회의를 개최해 조 바이든 대통령 당선인의 승리를 인증할 예정이었으나 도널드 트럼프 대통령을 지지하는 시위대의 의사당 난입으로 회의가 전격 중단됐다.	     <저작권자 연합뉴스, 무단 전재-"
Virus Outbreak Indonesia,"A warden peeks from behind the gate of the Gunung Sindur Prison coveredwith coronavirus awareness posters, after the release of radical Islamic cleric Abu Bakar Bashir from the facility in Bogor, Indonesia, Friday, Jan.	 8, 2021.	 Indonesia's highest Islamic body on Friday gave its religious approval to China's Sinovac vaccine, paving the way for its distribution in the world's most populous Muslim nation.	 Writings on the posters read ""The wearing of face mask is compulsory in this area."""
India Farmer Protests,"Farmers listen to a speaker as they block a major highway in protest against new farm laws, at the Delhi-	Uttar Pradesh state border, India, Friday, Jan.	 8, 2021."
Music-Montreal Symphony-Payare,"This March 10, 2020 photo shows Venezuelan conductor Rafael Payare who has been hired as music director of the Orchestre Symphonique de Montréal starting with the 2022-23 season."
India Cow Protest,"Policemen detain a member of Yuva Thulasi Foundation Gau Raksha Dal during a protest demanding cow protection and declaring the cow as the national animal in Hyderabad, India, Friday, Jan.	 8, 2021."
Pakistan Shiite Protest,"People from the Shiite Hazara community gather around coffins of coal mine workers killed by gunmen near the Machh coal field, during a sit-	in to protest, in Quetta, Pakistan, Friday, Jan.	 8, 2021.	 Pakistan's prime minister Friday appealed the protesting minority Shiites not to link the burial of 11 coal miners from Hazara community who were killed by the Islamic State group to his visit to the mourners, saying such a demand amounted to blackmailing the country's premier."
Virus Outbreak Britain,"Covid-19 signage in front of St Paul's Cathedral, after Mayor of London Sadiq Khan declared a ""major incident"" as the spread of coronavirus threatens to ""overwhelm"" the capital's hospitals during England's third national lockdown to curb the spread of coronavirus, in London, Friday, Jan.	 8, 2021."
Sports Betting Drones,"Tyler BrennanFILE -	 Competitor Tyler Brennan, a 22-	year-	old Air Force lieutenant from Colorado Springs, Colo.	, works on a quad copter before flying his racing drone through the obstacle course in the the National Drone Racing Championship on Governors Island, a former military installation in New York Harbor, Friday, Aug.	 5, 2016, in New York.	 A major sports book is taking bets on aerial drone races.	 DraftKings said Friday it is taking bets for the championship this weekend of the Drone Racing League, in which pilots fly aerial drones in races against each other."
Spain Weather,"A dug runs through a terrace bar with tables and chairs covered with snow during a snowfall in Madrid, Spain, Friday, Jan.	 8, 2021.	 Spain is on high alert Friday as a cold snap is covering much of the country with snow, causing disruptions in road, sea and air traffic while authorities warn that the worst may still be coming over the weekend."
Javicia Leslie Portrait Session,"Javicia LeslieActress Javicia Leslie poses for a portrait, Monday, Jan.	 4, 2021, in Glendale, Calif.	 Leslie will star as the caped crusader on CW’s “Batwoman,” which premieres its second season on Jan.	 17, 2021."
China Corruption,"Chinese paramilitary policemen march outside the headquarters of the China Development Bank in Beijing on Friday, Jan.	 8, 2021.	 The former chairman of the main Chinese state bank behind Beijing's initiative to build railways and ports across dozens of Asian countries has been sentenced to life in prison on corruption charges, a court announced."
미 선거인단 투표함 이동 호위하는 무장경찰," 미국의 무장 경찰관들이 6일 양원 합동회의가 열리는 하원 본회의장으로 선거인단의 투표지가 담긴 박스들을 나르는 의회 직원들의 행렬을 뒤따르고 있다.	      <저작권자 연합뉴스, 무단 전재-"
Capitol Breach,"A protest sign is attached to a utility box near the Capitol Building in Washington, Friday, Jan.	 8, 2021, in response to supporters of President Donald Trump who stormed the U.	S.	 Capitol."
Bosnia Migrants Snow,"A migrant carries snow to isolate his makeshift shelter at the Lipa camp, outside Bihac, Bosnia, Friday, Jan.	 8, 2021.	 A fresh spate of snowy and very cold winter weather on has brought more misery for hundreds of migrants who have been stuck for days in a burnt out camp in northwest Bosnia waiting for heating and other facilities."
COVAI,"Pamela Jonker is presented with a $1 million check from the Publishers Clearing House Wednesday, Jan.	 8, in Eagle, Colo.	 Jonker had entered regularly and said she never thought she'd actually win and was astonished when she did."
Italy Cross Country Tour de Ski,"From left, second placed Germany's Katharina Hennig, first placed Russia's Natalia Nepryaeva, and third placed Sweden's Ebba Andersson celebrate at the end of a Tour de Ski, women's 10-	kilometer mass start classic cross-	country ski event in Val di Fiemme, Italy, Friday, Jan."
Virus Outbreak NYPD,"New York City Police Commissioner Dermot Shea speaks to a member of the department's public information division in New York's Times Square Thursday, Dec.	 31, 2020, during a truncated New Year's Eve celebration due to an ongoing pandemic.	  Shea has tested positive for the coronavirus, the department’s top spokesperson said Friday, Jan.	 8, 2021."
Roku Quibi,"TrumpFILE -	 This Aug.	 13, 2020 file photo shows a logo for Roku on a remote control in Portland, Ore.	  On Friday, Jan.	 8, 2021, Roku is buying short-	lived streaming service Quibi’s content library to bolster content for its free Roku Channel.	 Financial terms were undisclosed.	  AP Photo/Jenny Kane, File) AUG."
Virus Outbreak Lithuania Weather,"A woman with a baby stroller wearing a face mask to prevent the spread of coronavirus, walks through a snow covered park as temperatures hover around zero degrees Celsius , Vilnius, Lithuania, Friday, Jan.	 8, 2021."
Brazil Japan,"Motegi ToshimitsuJapan's Foreign Minister Motegi Toshimitsu arrives to meet with Brazil's Foreign Minister Ernesto Araujo at the Foreign Ministry building in Brasilia, Brazil, Friday, Jan.	 8, 2021."
Virus Outbreak Lithuania Belarus,"Belarusian opposition leader Sviatlana Tsikhanouskaya, right, wearing face masks to protect against coronavirus, speaks as Lithuanian Foreign Minister Gabrielius Landsbergis looks on during a press conference at the Ministry of Foreign Affairs in Vilnius, Lithuania, Friday, Jan.	 8, 2021."
Germany Weather,"A small booth is seen behind rain drops on the camera lens at the beach of the Baltic Sea in Timmendorfer Strand, Germany, Friday, Jan.	 8, 2021."
미 의사당 난입 시위대 붙잡아 감시하는 경찰," 미 의회 경찰이 6일 워싱턴DC 연방 의사당 내 하원 본회의장 인근에서 시위대를 붙잡아 총을 겨누며 감시하고 있다.	 상·하원은 이날 의사당에서 합동회의를 개최해 조 바이든 대통령 당선인의 승리를 인증할 예정이었으나 시위대가 의사당에 난입하는 초유의 사태로 회의가 전격 중단됐다.	     <저작권자 연합뉴스, 무단 전재-"
Virus Outbreak Biden,"FILE -	 In this Jan.	 7, 2021, file photo syringes containing the Pfizer-	BioNTech COVID-19 vaccine sit in a tray in a vaccination room at St.	 Joseph Hospital in Orange, Calif.	 Taking a new direction to speed release of coronavirus vaccines, President-	elect Joe Biden's office said Friday he would end the current practice of holding back vaccine doses to guarantee that people who get their first shot can also get a required second inoculation three weeks later.	  JAN."
Virus Outbreak,"FILE -	 In this Jan.	 7, 2021, file photo, a nurse puts on protective gear in a COVID-19 unit in California.	 The nation’s biggest immunization rollout in history is facing pushback from an unlikely source:	 health care workers who witnessed COVID-19′s devastation firsthand but are refusing shots in surprising numbers."
APTOPIX Syria US,"Syrian graffiti artist Aziz Al-	Asmar, front, finishes work on his depiction of the events in Washington after the US president Donald Trump's supporters stormed the Capitol, on a wall of a house destroyed in an airstrike, in Binish, Idlib province, Syria,  Friday, Jan.	 8, 2021."
Iraq Soleimani Protest,"Supporters of the Popular Mobilization Forces hold a poster of Abu Mahdi al-	Muhandis, deputy commander of the Popular Mobilization Forces and General Qassem Soleimani, head of Iran's Quds force during a rally to commemorate the anniversary of the killing of Soleimanil and al-	Muhandis in a U.	S.	 drone strike in Basra, Iraq, Friday, Jan.	 8, 2021."
APTOPIX Virus Outbreak China,"A woman wearing mask to help protect herself from the coronavirus stands in the sun as she walks her dogs in Beijing on Friday, Jan.	 8, 2021.	 With next month's Lunar New Year travel rush looming, the government is telling people to stay put as much as possible and not travel to or from the capital Beijing."
Chile Virus Outbreak,"Travelers walk past the normal ticket area, closed off with security tape that reads in Spanish ""Danger,"" at a bus station in Santiago, Chile, Friday, Jan.	 8, 2021, amid the COVID-19 pandemic.	 Travelers buy tickets instead in an outdoor area."
Athletics Doping Manyonga,"FILE -	 In this Saturday, July 20, 2019 file photo, Luvo Manyonga of South Africa makes an attempt in the men's long jump event at the IAAF Diamond League athletics meeting at London Stadium in London.	 Olympic long jump silver medalist Luvo Manyonga has been provisionally suspended in a doping case announced Friday, Jan.	 8, 2021.	 Track and field’s Athletics Integrity Unit  said it sent Manyonga a “notice of charge” in the case it is prosecuting for his suspected breaches of whereabouts rules."
Economy Jobs Report,"Andrew Walcott, owners of Fusion East Caribbean & Soul Food restaurant, works in his office at the restaurant in East New York neighborhood of the Brooklyn borough of New York, Thursday, Jan.	 7, 2021.	  Walcott had to furlough four employees at his restaurant just before Christmas, after New York state stopped allowing indoor dining."
Chargers Chiefs Football,"Los Angeles Chargers wide receiver Mike Williams, top, is tackled by Kansas City Chiefs safety Juan Thornhill after catching a pass during the first half of an NFL football game, Sunday, Jan.	 3, 2021, in Kansas City."
Virus Outbreak Spain,"People queue to collect food and goods as the snow falls at the Canada Real shanty town, outside Madrid, Spain, Friday, Jan.	 8, 2021.	 Canada Real, a shantytown on the southern edge of Madrid and it has been without electricity since last October 2nd."
LA 경찰청 앞에서 몸싸움 벌이는 트럼프 찬반 시위대," 6일 미국 로스앤젤레스의 경찰청 앞에서 지난해 치러진 대선의 무효를 주장하는 도널드 트럼프 대통령 지지 시위대와 이에 반대하는 사람들이 몸싸움을 벌이고 있다.	 이날 워싱턴DC 연방 의회에서는 트럼프 지지 시위대가 의사당에 난입하는 초유의 사태가 발생한 가운데 미국 전역의 다른 주에서도 대선 무효를 주장하는 시위가 벌어졌다.	      <저작권자 연합뉴스, 무단 전재-"
Virus Outbreak Netherlands,"An employee of the Municipal Health Service GGD prepares a Pfizer-	BioNTech COVID-19 vaccine to be administered to a health care worker at a coronavirus vaccination facility in Houten, central Netherlands, Friday, Jan.	 8, 2021."
Kyrgyzstan Presidential Election,"Kyrgyzstan presidential candidate Sadyr Zhaparov applauds standing in front of his supporters with posters reading ""Sadyr is the President"" during a meeting in Bishkek, Kyrgyzstan, Friday, Jan.	 8, 2021.	 The presidential election will be held on Sunday, Jan.	 10, 2021."
Virus Outbreak Brazil,"A protester holds the Portuguese message ""Get out Bolsonaro and Mourao"" against Brazilian President Jair Bolsonaro and his vice president for their handling of the COVID-19 pandemic, outside the presidential palace in Brasilia, Brazil, Friday, Jan.	 8, 2021, the day after Brazil passed 200,000 pandemic deaths."
Financial Markets,"FILE -	 This Nov.	 23, 2020 file photo shows the New York Stock Exchange in New York.	  U.	S.	 stocks are ticking higher on Friday, Jan.	 8, 2021, despite a sober reminder of how many jobs the pandemic is destroying, as Wall Street keeps focusing more on the economy’s potentially brighter future than its current pain.	  NOV."
Cardinals Rams Football,"Van Jefferson, Jalen Thompson, Byron MurphyLos Angeles Rams wide receiver Van Jefferson  runs against Arizona Cardinals free safety Jalen Thompson  and cornerback Byron Murphy  during the second half of an NFL football game in Inglewood, Calif.	, Sunday, Jan.	 3, 2021."
Germany Biathlon World Cup,"Winner Johannes Thingnes Boe of Norway, center, second placed Tarjei Boe of Norway, left, and third placed Sturla Holm Laegreid of Norway celebrate after the men's 10 km sprint race at the Biathlon World Cup in Oberhof, Germany, Friday, Jan.	 8, 2021."
APTOPIX Cardinals Rams Football,"John Wolford, Haason Reddick, Jalen ThompsonLos Angeles Rams quarterback John Wolford center, is tackled by Arizona Cardinals outside linebacker Haason Reddick, left, and free safety Jalen Thompson during the second half of an NFL football game Sunday, Jan.	 3, 2021, in Inglewood, Calif."
APTOPIX Virus Outbreak Spain,"A woman holds up a light to illuminate inside of her house at the Canada Real shanty town, outside Madrid, Spain, Friday, Jan.	 8, 2021.	 Canada Real, a shantytown on the southern edge of Madrid, has been without electricity since last Oct.	 2."
Losers Win in the Playoffs Football,"FILE -	 In this Jan.	, 3, 2015 file photo, Carolina Panthers coach Ron Rivera, left, greets Arizona Cardinals coach Bruce Arians before an NFL wild-	card playoff football game in Charlotte, N.	C.	 Rivera is now the coach of the Washington Football Team, and Arians is the coach of the Tampa Bay Buccaneers.	 Those two teams meet in the wild-	card round this weekend; Washington was 7-9 in the regular season.	  JAN."
바리케이드 뚫고 미 의사당 난입하는 트럼프 지지 시위대," 도널드 트럼프 미국 대통령 지지 시위대가 6일 워싱턴DC 연방 의사당에서 경찰의 바리케이드를 뚫고 난입하고 있다.	 의사당 경내로 진입한 시위대 일부는 중앙홀까지 점거해 농성을 벌이다 4시간 만에 해산됐다.	      <저작권자 연합뉴스, 무단 전재-"
보안법 위반 혐의로 경찰에 연행되는 베니 타이 홍콩대 교수," 2014년 민주화 시위를 주도하고 지난해 민주당 예비선거를 도입하는데 앞장섰던 베니 타이 홍콩대 교수가 6일 경찰 차량에 의해 연행되고 있다.	 홍콩 경찰은 이날 타이 교수를 포함한 범민주진영 인사 약 50명을 국가보안법 위반 혐의로 무더기 체포됐다.	      <저작권자 연합뉴스, 무단 전재-"
Virus Outbreak South Africa Testing,"A health-	care worker sanitises her hands before conducting COVID-19 tests at a Dis-	Chem drive-	through testing station at the V&A; Waterfront in Cape Town, South Africa, Friday, Jan.	 8, 2021.	 South Africa with 60 million people has reported by far the most cases of the coronavirus in Africa, with more than 1.1 million confirmed infections."
APTOPIX Virus Outbreak Ukraine,"A cat walks through a closed street market in Ivano-	Frankivsk, Western Ukraine, Friday, Jan.	 8, 2021.	 Ukraine imposed a wide-	ranging lockdown beginning Friday, closing schools and entertainment venues and restaurant table service through Jan.	 25."
Stock Exchange Chinese Companies,"A woman using her phone as she walks past a China Mobile office in Beijing on Friday, Jan.	 8, 2021.	 The New York Stock Exchange is going ahead with plans to delist shares of three Chinese state-	owned phone carriers including China Mobile under an executive order from President Donald Trump, reversing course just days after saying they wouldn't be delisted."
"84세로 별세한 ""펜타곤 페이퍼"" 폭로 미국 기자 닐 시핸"," 미국의 베트남전 개입 관련 기밀문서인 '펜타곤 페이퍼'를 뉴욕 타임스에 처음 보도해 퓰리처상을 수상한 닐  가 7일 워싱턴 DC 자택에서 84세를 일기로 타계했다.	 사인은 파킨슨병 합병증이라고 그의 부인 수전이 밝혔다.	 사진은 1988년 11월 29일 뉴욕의 한 행사에 참석한 시핸의 모습.	      <저작권자 연합뉴스, 무단 전재-"
Virus Outbreak France Vaccine,"Nurse Sylvie Mallet administers the Pfizer-	BioNTech COVID-19 vaccine to a resident of the Andre Harambillet nursing home in Bayonne, southwestern France, Friday, Jan.8, 2021.	 Faced with criticism over a slow roll out of virus vaccines -	 with barely 500 vaccinated in the first week -	 France's government pledged Thursday to speed up vaccinations for the elderly."
APTOPIX Virus Outbreak Britain,"A man wearing a face covering walks past the London Eye in London, Friday, Jan.	 8, 2021.	 Britain's Prime Minister Boris Johnson has ordered a new national lockdown for England which means people will only be able to leave their homes for limited reasons, with measures expected to stay in place until mid-	February."
Switzerland Alpine Skiing World Cup,"Switerland's Marco Odermatt celebrates after crossing the finish line during an alpine ski, men's World Cup giant slalom, in Adelboden, Switzerland, Friday, Jan.8, 2021."
Pakistan Pakistan Terror Financing,"Zaki-	ur-	Rehman LakhviFILE -	 In this Thursday, Jan.	 1, 2015, file photo, police officers escort Zaki-	ur-	Rehman Lakhvi, center, the main suspect of the Mumbai terror attacks in 2008, after his court appearance in Islamabad, Pakistan.	 A Pakistani court on Friday, Jan.	 8, 2021, convicted and sentenced the senior militant leader Lakhvi to five years in jail in a case of terror financing, the country's counter-	terrorism department in the eastern Punjab province said.	  JAN."
APTOPIX Virus Outbreak Germany,"Coffins containing the deceased stand in the crematorium's worship room before cremation in Meissen, Germany, Friday, Jan.8, 2021.	 Most of them have died of or with the coronavirus."
APTOPIX Virus Outbreak Philippines,"A man wearing a face mask to prevent the spread of the coronavirus gets a massage after attending Catholic mass in downtown Manila, Philippines."
미 의사당 난입해 경찰과 대치하는 트럼프 지지자들," 6일 미국 워싱턴DC 연방 의회의사당에 난입한 도널드 트럼프 대통령 지지자들이 상원 본회의장 밖 복도에서 의회 경찰과 대치하고 있다.	 상ㆍ하원은 이날 합동회의를 개최해 조 바이든 대통령 당선인의 승리를 인증할 예정이었으나 시위대가 의사당에 난입하는 초유의 사태로 회의가 6시간 중단됐다가 재개됐다.	     <저작권자 연합뉴스, 무단 전재-"
Virus Outbreak Lithuania Daily Life,"Municipal workers clean the snow covered Cathedral Square at the Grand Duke Gediminas statue in Vilnius, Lithuania, Friday, Jan.	 8, 2021."
APTOPIX Germany Biathlon World Cup,"Johannes Thingnes Bob runs during the men's 10 km sprint race at the Biathlon World Cup in Oberhof, Germany, Friday, Jan.	 8, 2021."
APTOPIX Switzerland Alpine Skiing World Cup,"Norway's Lucas Braathen falls at the finish line during an alpine ski, men's World Cup giant slalom, in Adelboden, Switzerland, Friday, Jan.8, 2021."
APTOPIX Virus Outbreak Japan,"A station passageway is crowded with commuters wearing face mask during a rush hour Friday, Jan.	 8, 2021 in Tokyo.	 Japanese Prime Minister Yoshihide Suga declared a state of emergency Thursday for Tokyo and three other prefectures to ramp up defenses against the spread of the coronavirus."
Indonesia Radical Cleric,"Abu Bakar BashirIslamic cleric Abu Bakar Bashir, center, waves from a wheelchair upon arrival at the Al Mukmin Islamic Boarding School where he resides in Solo, Central Java, Indonesia, Friday, Jan.	 8, 2021.	 The firebrand cleric who inspired the Bali bombers and other violent extremists walked free from prison Friday after completing his sentence for funding the training of Islamic militants."
Virus Outbreak Japan State of Emergency,"A station passageway is crowded with commuters wearing face mask during a rush hour Friday, Jan.	 8, 2021 in Tokyo.	 Japanese Prime Minister Yoshihide Suga declared a state of emergency last Thursday for Tokyo and three other prefectures to ramp up defenses against the spread of the coronavirus."
Virus Outbreak Austria Alpine Skiing World Cup,"Snowmen fill the tribune at the finish line during training for an alpine ski, women's World Cup downhill in St.	 Anton, Austria, Friday, Jan.	 8, 2021."
APTOPIX Virus Outbreak Israel,"Amram Cohen gives a ""thumbs up"" after receiving a Pfizer COVID-19 coronavirus vaccine at a vaccination center in Jerusalem, Friday, Jan.	 8, 2021.	 Israel has seen a surge in cases, leading authorities to tighten an already existing lockdown.	 Most schools and businesses will be closed starting Friday, with public gatherings restricted for a two-	week period."
Virus Outbreak India,"A health worker fixes a poster containing information about COVID-19 at a hospital where a trial run of COVID-19 vaccine delivery system is being help in Gauhati, India, Friday, Jan.	 8, 2021.	 India is testing its COVID-19 vaccine delivery system as it prepares to roll-	out an inoculation program to stem the coronavirus pandemic.	 The exercise included necessary data entry into an online platform for monitoring vaccine delivery, along with testing of cold storage and transportation arrangements for the vaccine, according to the health ministry."
Virus Outbreak Iran,"Ali KhameneiIn this picture released by an official website of the office of the Iranian supreme leader, Supreme Leader Ayatollah Ali Khamenei addresses the nation in a televised speech in Tehran, Iran, Friday, Jan.	 8, 2021.	 in Tehran, Iran.	 Khamenei called to ban the import of American and British vaccines, claiming they are not to be trusted.	   AP PROVIDES ACCESS TO THIS PUBLICLY DISTRIBUTED HANDOUT PHOTO PROVIDED BY IRANIAN SUPREME LEADDER OFFICE.	 MANDATORY CREDIT."
"""광란의 새해 파티"" 현장에 출동한 프랑스 경찰"," 프랑스 브르타뉴 지방의 시골 마을 리외롱의 대형 창고에서 열린 새해 파티 현장에 2일 경찰이 출동해 조사를 벌이고 있다.	 지난해 12월 31일부터 이날까지 열린 이 파티는 프랑스 정부의 신종 코로나바이러스 감염증 통행금지 조치를 무시하고 2천500여 명의 인원을 동원했으며 파티장 내부에서는 마약도 판매했다.	 현지 검찰은 4일 기자회견에서 초대장을 발송한 22세 남성을 다른 사람의 목숨을 위험에 빠뜨린 혐의 등으로 구속기소 했다고 전했다.	      <저작권자 연합뉴스, 무단 전재-"
Virus Outbreak Philippines Catholic Procession,"A church layman sprinkles holy water on devotees of the Black Nazarene outside the Quiapo church in downtown Manila, Philippines, on the eve of its feast day on Friday Jan.	 8, 2021.	 The annual January 9 procession attended by tens of thousands of devotees has been cancelled amid the threat of the ongoing COVID-19 pandemic in one of Asia's biggest religious events.	 Several Black Nazarene replicas have been placed around churches as the government asks devotees to pray at their communities instead of going to downtown Quiapo where the original image resides."
Virus Outbreak Israel,"Border police ask muslim worshippers to leave the area after a crowd gathered to pray despite a nationwide lockdown aimed to curb the spread of the coronavirus in Jerusalem's old city, Friday, Jan.	 8, 2021.	 Israel has seen a surge in cases, leading authorities to tighten an already existing lockdown.	 Most schools and businesses will be closed starting Friday, with public gatherings restricted for a two-	week period."
APTOPIX Virus Outbreak Philippines Catholic Procession,"Young Catholic devotees wearing face masks to prevent the spread of the coronavirus stand try to get a glimpse of the the Black Nazarene at the Santa Cruz Church in Manila, Philippines a day before it's feast day on Friday Jan.	 8, 2021.	 The annual Jan.	 9 procession attended by tens of thousands of devotees has been cancelled amid the threat of the ongoing COVID-19 pandemic in one of Asia's biggest religious events.	 Several Black Nazarene replicas have been placed around churches as the government asks devotees to pray at their communities instead of going to downtown Quiapo where the original image stays."
Virus Outbreak Belgium EU,"European Commission President Ursula von der Leyen talks during a news conference on COVID-19 vaccination plan at the EU headquarters in Brussels, Friday, Jan.	 8, 2021.	 The European Commission said it has secured the buying of 300 million extra doses of the coronavirus Pfizer-	BioNTech vaccine, a move that could ease criticism that the EU's executive arm has not done enough to procure coronavirus shots for the entire bloc."
Virus Outbreak Ukraine,"Patients with COVID-19 are treated in a hospital organized in the Lviv National Medical University in Lviv, Western Ukraine, Monday, Jan.	 4, 2021.	 The country of 42 million is recording about 9,000 new COVID-19 infections a day; more than 19,500 people have died.	 Ukraine imposed a wide-	ranging lockdown beginning Friday Jan.	 8, closing schools and entertainment venues and restaurant table service through Jan.	 25."
APTOPIX Virus Outbreak Japan Daily Life,"People wearing protective masks to help curb the spread of the coronavirus walk along pedestrian crossings in the Ginza shipping area of Tokyo, Friday, Jan.	 8, 2021.	 The Japanese capital confirmed more than 2300 new coronavirus cases on Friday.	 Japanese Prime Minister Yoshihide Suga declared a state of emergency last Thursday for Tokyo and three other prefectures to ramp up defenses against the spread of the coronavirus."
"84세로 타계한 ""펜타곤 페이퍼"" 폭로 기자 닐 시핸"," 미국의 베트남전 개입 관련 기밀문서인 '펜타곤 페이퍼'를 첫 보도해 퓰리처상을 수상한 닐  가 7일 워싱턴 DC 자택에서 84세를 일기로 타계했다.	 사인은 파킨슨병 합병증이라고 그의 부인 수전이 밝혔다.	 사진은 1972년 5월 1일 소속사인 뉴욕 타임스의 사무실에서 근무할 당시의  의 모습.	      <저작권자 연합뉴스, 무단 전재-"
Ukraine Plane Shootdown Anniversary,".	People lay flowers to a memorial in Kyiv, Ukraine, Friday, Jan.	 8, 2021, for the victims of a Ukrainian 737-800 plane crash on the outskirts of Tehran.	 One year after Iranian forces shot down a Ukrainian jetliner, killing all 176 people on board, more questions remain than answers as families of victims allege harassment by Iranian authorities and affected countries raise concerns about the lack of transparency and accountability in Iran's investigation."
