0,"[보도자료] 청년선거본부, 텔레그램 N번방 방지 및 처벌법 제정을 위한 원포인트 국회 촉구 청년정의행동--0",일시	2020년 3월 26일 오후 3시 40분 장소	국회 소통관 하루도 더 미룰 수 없다	지금 법안 통과	텔레그램 N번방 20대 국회가 책임져라	소위 텔레그램 N번방 박사방 등에서 일어난 디지털 성범죄에 대한 국민적 공분이 때보다 거세다	지난 20일까지 경찰은 총 124명을 검거했고 박사 알려진 조모씨를 포함해 총 18명을 구속했다	가해자들을 처벌할 법적인 근거는 지금 순간에도 너무나 미흡하다	26만명의 가해자들에 대한 법적 처벌 근거 부재하다	점에 누구보다 반성해야 할 것은 다름아닌 20대 기득권 국회의 정치인들이다	20대 국회는 문제를 몰랐다고 말할 자격이 없다	2018년 여름 광화문과 혜화역을 가득채웠던 여성들은 한목소리로 여성을 대상으로 광범위하게 일어나고 있는 불법촬영을 비롯한 성범죄를 고발하고 대책을 촉구했다	소라넷 웹하드 카르텔 버닝썬 일일이 열거하기도 어려울 정도로 사회 도처에서 여성에 대한 성범죄가 반복적으로 일어났고 피해자가 속출했으며 때마다 국민적인 공분이 일었다	관련된 방지법안들이 마련되고 대책이 세워지는 듯했지만 그때뿐이었다	성폭력방지법안처리는 나중으로 미뤄졌고 정쟁으로 얼룩진 20대 국회의 문턱을 넘지 못했다	10만명 이상의 국민들이 참여한 국회청원 1호 법안인 텔레그램 n번방을 비롯 디지털 성범죄의 처벌법조차 내용이 대폭 축소되어 졸속으로 처리되었다	이렇듯 국민의 삶을 보호해야 할 책임을 방기한 20대 기득권 정치는 디지털 성범죄의 실상을 이제야 알았다는 듯 반성도 없이 뒤늦은 대응들을 발표하고	처리 시점에 대해서는 나중에 일관하고	안철수 국민의당 대표는 21대 국회에서 처리하자고 말했고 이인영 더불어민주당 원내대표는 총선을 치르고 4월말 5월초 라며 총선 이후로 입법 시점을 미루고	이제 하루도 더 미룰 수 없다
1,"[보도자료] 청년선거본부, 텔레그램 N번방 방지 및 처벌법 제정을 위한 원포인트 국회 촉구 청년정의행동--1",20대 국회는 지금이라도 자신의 직무유기를 책임져야 한다	지금 순간에도 온라인 공간에서 디지털 성폭력이 벌어지고	정치의 존재 이유는 국민의 안전과 생명을 지키는 데에	국민의 삶을 더 기득권 국회의 스케줄 뒤로 미뤄서는 안 된다	오늘이라도 내일이라도 여야를 막론한 정당들은 지금 원포인트 국회를 소집해 텔레그램 N번방 방지 처벌법을 제정하라	청년선거본부 청년정의 는 오늘부터 텔레그램 N번방 방지 처벌법 제정을 위한 청년정의행동 시작한다	우리의 목표는 총선 전에 20대 국회 내에서 텔레그램 N번방 방지 처벌법을 실효성 있게 통과시키는 것이다	오늘 우리는 20대 국회의 현원 290명 의원 전원에게 총선 전 텔레그램 N번방 방지 처벌법 제정 참여를 요청하는 제안서를 전달할 것이다	응답 마감 시점은 20대 국회의 모든 의원들은 3월 27일 정오이다	의원들의 대답은 실시간으로 온라인을 통해 공유될 것이다	290명 전원의 동의를 요구한다	더는 나중으로 미루지 마라	20대 국회는 지금 국민들의 분노에 응답해야 한다	하루도 미룰 수 없다	20대 국회는 텔레그램 N번방 방지 처벌법을 지금 책임지고 제정하라	텔레그램 N번방 방지 처벌법 제정 참여요청서 귀 의원에게 질의합니다	귀하는 아래 내용과 관련하여 텔레그램 N번방 같은 디지털 성범죄 사건을 방지하기 위한 입법을 목표로 하는 원포인트 국회를 2020년 4월 15일 총선 이전에 소집하여 관련 법안을 통과시키는 것에 동의하십니까 1	불법촬영물 성착취물의 제작 유포 뿐만 아니라 소지 시청행위의 처벌을 법제화2	불법촬영물의 유포를 빌미로 피해자를 협박하는 행위의 처벌을 법제화3	불법촬영 디지털 성범죄 양형기준 강화 4
2,"[보도자료] 청년선거본부, 텔레그램 N번방 방지 및 처벌법 제정을 위한 원포인트 국회 촉구 청년정의행동--2",아동청소년 성착취물 촬영 유포 소지 시청에 대한 처벌 강화 법제화5	온라인 서비스 제공자가 불법촬영 성착취물을 필터링하고 발견 기술적 조치를 취할 의무 법제화 미이행시 처벌 조항 마련6
